,https://,,,,,21.0,2018-11-14T16:51:34Z,2018-11-14T16:51:34Z,,,0.0,,,,,,,34a9c0c8-eeda-411f-949f-4269d5b10162,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>nil}",
1f8d41738649269313ec8863aeb8202b,https://njenson.instructure.com/courses/9/quizzes/24,Course,,quizzes/quizzes,show,5.0,2015-09-08T18:04:08Z,2015-09-08T18:04:08Z,,,0.386743,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",265,false,,get,216.51.95.36,3e5a1eba-c4e2-480d-a0d5-7e91e3e86702,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1f8d41738649269313ec8863aeb8202b,https://njenson.instructure.com/courses/9/quizzes,Course,,quizzes/quizzes,index,5.0,2015-09-08T18:04:05Z,2015-09-08T18:04:05Z,,,0.517344,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",264,false,,get,216.51.95.36,f3d7e970-17c4-4323-8b5d-4af451c2b771,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1f8d41738649269313ec8863aeb8202b,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-09-08T18:04:00Z,2015-09-08T18:04:00Z,,,1.182381,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",192,false,,get,216.51.95.36,ade98fd2-1aa8-4d33-8973-d05af141e9ea,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
7fed5722f49b26551d4ee11db425de57,https://njenson.instructure.com/courses/9/assignments/16/submissions,Course,,submissions,create,5.0,2015-08-28T16:01:51Z,2015-08-28T16:01:51Z,,,0.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",257,true,,post,216.51.95.36,5e83eb4f-23d7-4750-8f63-f783b1bbca23,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
7fed5722f49b26551d4ee11db425de57,https://njenson.instructure.com/courses/9/assignments/16,Course,,assignments,show,5.0,2015-08-28T16:01:51Z,2015-08-28T16:01:51Z,,,1.015864,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",257,false,,get,216.51.95.36,3a67427e-d519-45f2-b1ec-78803f61d386,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
7fed5722f49b26551d4ee11db425de57,https://njenson.instructure.com/courses/9/assignments/16,Course,,assignments,show,5.0,2015-08-28T16:01:36Z,2015-08-28T16:01:36Z,,,0.639292,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",257,false,,get,216.51.95.36,a7a6e57a-6cab-4041-a093-e862bbe13012,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
7fed5722f49b26551d4ee11db425de57,https://njenson.instructure.com/courses/9/assignments,Course,,assignments,index,5.0,2015-08-28T16:01:34Z,2015-08-28T16:01:34Z,,,0.328902,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",256,false,,get,216.51.95.36,92f709e3-218d-4b7d-b6d2-2f0cf15a19f8,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
7fed5722f49b26551d4ee11db425de57,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-08-28T16:01:30Z,2015-08-28T16:01:30Z,,,0.493885,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",192,false,,get,216.51.95.36,11d07eb6-7291-42af-8379-cc9ccc9f9c2e,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
7fed5722f49b26551d4ee11db425de57,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-08-28T16:01:27Z,2015-08-28T16:01:27Z,,,0.861829,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",192,false,,get,216.51.95.36,5d4875d2-c9ff-4e62-93e8-536a91549ad0,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
84df05414ab1dc0743720acb67f9d18e,https://njenson.instructure.com/,User,,users,user_dashboard,5.0,2015-08-05T17:31:56Z,2015-08-05T17:31:56Z,,,0.312972,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",,,,get,216.51.95.36,f5a0b1eb-53ca-4398-a4ef-4c2772e76960,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
84df05414ab1dc0743720acb67f9d18e,https://njenson.instructure.com/profile/communication,UserProfile,,profile,communication,5.0,2015-08-05T17:04:59Z,2015-08-05T17:04:59Z,,,2.09315,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",,,,get,216.51.95.36,a9d62fce-c250-4914-9bb4-6bee6ff363d8,false,"{""user""=>53, ""context""=>4, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
84df05414ab1dc0743720acb67f9d18e,https://njenson.instructure.com/profile/settings,UserProfile,,profile,settings,5.0,2015-08-05T17:04:57Z,2015-08-05T17:04:57Z,,,0.633998,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",,,,get,216.51.95.36,6b082739-b6f3-4241-9831-08603ed92ae0,false,"{""user""=>53, ""context""=>4, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
84df05414ab1dc0743720acb67f9d18e,https://njenson.instructure.com/,User,,users,user_dashboard,5.0,2015-08-05T17:04:54Z,2015-08-05T17:04:54Z,,,0.79676,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",,,,get,216.51.95.36,12c3a743-9f47-4c13-b9a0-c9a1c373fb85,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
9099a64086e8c1b1b580cee1995a721f,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-08-01T03:57:16Z,2015-08-01T03:57:16Z,,,0.742744,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",192,false,,get,216.51.95.36,862c48f4-164e-4689-b23e-6ec6341179f3,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
9099a64086e8c1b1b580cee1995a721f,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-08-01T03:57:11Z,2015-08-01T03:57:11Z,,,0.867952,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",192,false,,get,216.51.95.36,7b4246fd-af72-46dd-b321-3bcba766cfcc,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
9099a64086e8c1b1b580cee1995a721f,https://njenson.instructure.com/users/53/masquerade,,,users,masquerade,5.0,2015-08-01T03:56:40Z,2015-08-01T03:56:40Z,,,0.20053,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",,,,get,216.51.95.36,9e9c8f5d-0c8b-4bb9-b7c8-889ba7b2d0b1,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
9099a64086e8c1b1b580cee1995a721f,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-08-01T03:56:33Z,2015-08-01T03:56:33Z,,,0.193694,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36",,,,get,216.51.95.36,32720ccd-1e89-4877-ab6f-e4ddffc3ca62,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
